,reward
2134,6.5
2135,8.0
2136,7.5
2137,8.0
2138,5.5
2139,10.5
2140,8.0
2141,5.2
2142,7.1
2143,7.5
2144,8.0
2145,1.0
2146,6.5
2147,7.2
2148,7.5
2149,9.0
2150,8.0
2151,4.4
2152,5.5
2153,5.7
2154,8.0
2155,8.0
2156,6.7
2157,8.5
2158,10.5
2159,7.5
2160,8.0
2161,5.9
2162,11.0
2163,8.0
2164,8.0
2165,8.0
2166,8.0
2167,8.0
2168,8.0
2169,8.0
2170,8.0
2171,8.0
2172,9.0
2173,8.0
2174,8.5
2175,8.0
2176,8.0
2177,8.0
2178,8.0
2179,10.5
2180,8.5
2181,8.0
2182,9.4
2183,6.6
2184,7.5
2185,8.0
2186,6.6
2187,8.0
2188,7.5
2189,5.5
2190,7.5
2191,12.0
2192,6.2
2193,5.9
2194,6.4
2195,5.5
2196,8.0
2197,8.0
2198,8.0
2199,7.5
2200,8.0
2201,8.0
2202,8.0
2203,8.5
2204,8.0
2205,2.0
2206,7.3
2207,8.0
2208,7.1
2209,10.0
2210,8.0
2211,1.7
2212,7.4
2213,5.5
2214,8.0
2215,6.0
2216,6.2
2217,8.0
2218,8.0
2219,7.3
2220,6.3
2221,7.5
2222,6.3
2223,12.5
2224,3.9
2225,8.0
2226,7.2
2227,2.4
2228,6.0
2229,8.0
2230,8.0
2231,5.9
2232,6.9
2233,5.7
2234,7.5
2235,7.5
2236,6.9
2237,8.0
2238,5.1
2239,8.0
2240,5.9
2241,8.0
2242,8.0
2243,6.1
2244,6.5
2245,8.0
2246,12.0
2247,11.5
2248,6.1
2249,5.2
2250,8.5
2251,7.0
2252,7.1
2253,5.6
2254,8.0
2255,2.6
2256,7.5
2257,8.0
2258,8.0
2259,7.6
2260,8.0
2261,7.0
2262,8.0
2263,8.0
2264,7.3
2265,10.0
2266,8.0
2267,8.0
2268,12.0
2269,7.5
2270,5.0
2271,5.7
2272,8.0
2273,8.5
2274,8.0
2275,8.0
2276,8.0
2277,8.0
2278,5.5
2279,8.0
2280,8.0
2281,11.0
2282,8.0
2283,8.0
2284,5.7
2285,9.5
2286,8.0
2287,8.0
2288,8.0
2289,7.5
2290,8.0
2291,8.0
2292,9.0
2293,11.0
2294,7.1
2295,8.0
2296,1.0
2297,8.0
2298,7.5
2299,7.0
2300,4.0
2301,8.0
2302,9.0
2303,8.0
2304,12.5
2305,8.0
2306,7.5
2307,6.0
2308,9.5
2309,7.4
2310,8.0
2311,12.0
2312,-1.0
2313,8.0
2314,8.0
2315,8.0
2316,7.1
2317,2.4
2318,5.2
2319,9.5
2320,1.7
2321,10.0
2322,0.8
2323,8.0
2324,8.0
2325,9.5
2326,4.5
2327,6.8
2328,6.1
2329,2.7
2330,8.0
2331,8.0
2332,8.0
2333,12.0
2334,9.5
2335,7.7
2336,7.5
2337,9.5
2338,6.7
2339,7.2
2340,8.3
2341,7.1
2342,8.0
2343,7.5
2344,8.0
2345,8.5
2346,8.0
2347,2.4
2348,8.5
2349,6.9
2350,2.9
2351,8.0
2352,11.5
2353,4.1
2354,8.0
2355,6.2
2356,3.5
2357,2.4
2358,5.5
2359,8.0
2360,8.0
2361,10.0
2362,10.5
2363,7.9
2364,9.0
2365,8.0
2366,2.6
2367,8.0
2368,8.0
2369,8.0
2370,8.0
2371,8.0
2372,6.1
2373,8.0
2374,8.0
2375,8.0
2376,6.6
2377,7.7
2378,8.0
2379,9.5
2380,8.0
2381,3.2
2382,6.8
2383,5.5
2384,3.4
2385,7.6
2386,6.0
2387,6.1
2388,8.0
2389,8.0
2390,9.0
2391,3.8
2392,8.0
2393,6.0
2394,3.3
2395,7.5
2396,8.5
2397,5.4
2398,8.0
2399,0.8
2400,8.0
2401,8.0
2402,4.3
2403,10.5
2404,9.0
2405,4.5
2406,7.3
2407,9.5
2408,9.0
2409,7.5
2410,8.0
2411,7.0
2412,7.5
2413,7.5
2414,8.0
2415,8.0
2416,4.7
2417,5.5
2418,8.0
2419,8.0
2420,8.0
2421,8.0
2422,-1.0
2423,5.6
2424,7.5
2425,8.0
2426,11.0
2427,8.0
2428,9.5
2429,12.0
2430,9.0
2431,8.0
2432,8.0
2433,8.0
2434,8.0
2435,6.5
2436,10.5
2437,6.4
2438,8.5
2439,8.0
2440,7.5
2441,8.0
2442,8.0
2443,3.5
2444,7.5
2445,8.0
2446,11.0
2447,8.0
2448,9.0
2449,7.1
2450,12.0
2451,7.5
2452,7.2
2453,7.5
2454,7.0
2455,7.9
2456,1.7
2457,8.0
2458,8.0
2459,7.5
2460,7.9
2461,8.0
2462,11.5
2463,9.0
2464,7.5
2465,8.0
2466,8.0
2467,10.5
2468,8.0
2469,3.0
2470,7.5
2471,6.0
2472,5.4
2473,5.9
2474,7.5
2475,9.0
2476,7.8
2477,8.0
2478,10.4
2479,8.0
2480,5.7
2481,8.0
2482,8.5
2483,7.4
2484,8.0
2485,8.5
2486,11.5
2487,8.0
2488,7.5
2489,8.0
2490,6.0
2491,8.0
2492,8.0
2493,8.0
2494,12.5
2495,5.7
2496,6.2
2497,7.5
2498,7.5
2499,8.5
2500,5.8
2501,3.2
2502,6.6
2503,9.0
2504,8.5
2505,11.5
2506,7.5
2507,12.5
2508,10.0
2509,5.9
2510,7.5
2511,7.9
2512,5.9
2513,8.0
2514,8.0
2515,8.0
2516,3.8
2517,1.7
2518,8.0
2519,8.0
2520,8.0
2521,4.2
2522,8.0
2523,8.0
2524,8.0
2525,7.6
2526,6.8
2527,7.3
2528,-0.1
2529,8.5
2530,5.2
2531,2.6
2532,10.0
2533,5.0
2534,5.2
2535,5.2
2536,6.6
2537,6.7
2538,7.5
2539,8.5
2540,10.0
2541,8.0
2542,8.0
2543,10.5
2544,9.0
2545,10.1
2546,8.0
2547,7.2
2548,6.7
2549,6.9
2550,8.0
2551,7.6
2552,1.2
2553,13.0
2554,5.2
2555,8.0
2556,7.5
2557,8.0
2558,1.0
2559,8.0
2560,6.7
2561,8.0
2562,8.0
2563,8.5
2564,5.7
2565,7.5
2566,8.0
2567,7.5
2568,8.0
2569,8.0
2570,8.0
2571,8.0
2572,8.0
2573,6.4
2574,6.3
2575,8.0
2576,5.5
2577,8.0
2578,8.0
2579,10.0
2580,8.0
2581,5.5
2582,4.1
2583,4.3
2584,10.5
2585,2.4
2586,6.6
2587,5.7
2588,10.5
2589,8.0
2590,2.6
2591,8.0
2592,5.2
2593,8.0
2594,8.0
2595,7.5
2596,9.4
2597,8.0
2598,11.5
2599,8.0
2600,1.7
2601,5.5
2602,5.8
2603,7.3
2604,8.0
2605,6.9
2606,7.5
2607,6.0
2608,8.0
2609,8.0
2610,7.5
2611,6.3
2612,8.0
2613,11.0
2614,10.0
2615,3.1
2616,8.0
2617,8.0
2618,8.0
2619,7.5
2620,5.5
2621,7.5
2622,8.0
2623,8.0
2624,7.5
2625,8.0
2626,8.0
2627,3.1
2628,7.5
2629,7.3
2630,8.0
2631,6.1
2632,9.5
2633,7.4
2634,8.0
2635,8.0
2636,11.0
2637,13.0
2638,5.5
2639,8.0
2640,6.1
2641,8.0
2642,6.6
2643,6.6
2644,11.0
2645,7.5
2646,8.0
2647,8.5
2648,7.5
2649,10.0
2650,6.3
2651,1.7
2652,5.2
2653,6.3
2654,10.5
2655,8.0
2656,8.5
2657,3.8
2658,8.0
2659,1.7
2660,8.0
2661,8.0
2662,8.0
2663,8.0
2664,12.0
2665,0.4
2666,8.0
2667,-0.1
2668,7.5
2669,7.0
2670,8.0
2671,10.5
2672,5.7
2673,7.5
2674,5.7
2675,7.5
2676,5.7
2677,8.0
2678,11.0
2679,8.0
2680,8.0
2681,8.0
2682,8.0
2683,8.0
2684,6.2
2685,8.0
2686,8.0
2687,4.2
2688,6.9
2689,8.5
2690,7.1
2691,2.6
2692,8.0
2693,8.0
2694,6.2
2695,-0.6
2696,8.0
2697,8.0
2698,8.0
2699,10.5
2700,9.5
2701,11.0
2702,7.5
2703,11.5
2704,8.0
2705,8.0
2706,7.0
2707,10.5
2708,8.0
2709,7.4
2710,-1.0
2711,7.5
2712,5.9
2713,7.2
2714,6.8
2715,7.3
2716,8.1
2717,8.5
2718,5.9
2719,7.5
2720,8.0
2721,6.5
2722,7.0
2723,7.5
2724,8.0
2725,7.5
2726,12.0
2727,8.0
2728,8.0
2729,7.5
2730,8.0
2731,7.3
2732,8.3
2733,8.0
2734,8.9
2735,8.0
2736,8.0
2737,5.3
2738,4.7
2739,7.5
2740,6.2
2741,9.5
2742,7.3
2743,5.6
2744,5.9
2745,10.5
2746,5.9
2747,7.5
2748,7.5
2749,8.0
2750,7.5
2751,8.1
2752,10.0
2753,8.0
2754,3.1
2755,1.0
2756,5.7
2757,8.0
2758,9.5
2759,8.0
2760,12.0
2761,7.3
2762,7.2
2763,8.0
2764,8.0
2765,8.0
2766,8.0
2767,6.1
2768,8.0
2769,9.0
2770,8.5
2771,7.0
2772,9.0
2773,1.8
2774,1.5
2775,8.5
2776,8.0
2777,7.8
2778,8.0
2779,1.2
2780,7.0
2781,8.0
2782,8.0
2783,12.0
2784,4.2
2785,11.0
2786,6.7
2787,6.7
2788,7.5
2789,5.7
2790,8.0
2791,8.0
2792,9.0
2793,7.5
2794,11.5
2795,8.0
2796,3.4
2797,8.0
2798,8.0
2799,5.3
2800,8.0
2801,8.0
2802,5.0
2803,0.8
2804,7.1
2805,7.5
2806,8.0
2807,1.0
2808,11.0
2809,8.0
2810,10.5
2811,8.0
2812,10.5
2813,5.4
2814,6.5
2815,8.0
2816,9.0
2817,8.0
2818,5.5
2819,6.1
2820,10.5
2821,8.0
2822,8.0
2823,8.0
2824,8.0
2825,0.8
2826,7.0
2827,8.0
2828,4.5
2829,8.0
2830,10.5
2831,7.1
2832,7.0
2833,7.6
2834,8.0
2835,8.0
2836,6.0
2837,8.0
2838,2.4
2839,6.4
2840,6.8
2841,7.5
2842,11.5
2843,5.7
2844,6.1
2845,7.5
2846,10.5
2847,7.3
2848,8.0
2849,3.8
2850,7.5
2851,9.0
2852,5.4
2853,8.0
2854,7.8
2855,7.5
2856,8.0
2857,-1.0
2858,8.0
2859,6.6
2860,11.5
2861,5.5
2862,6.2
2863,1.7
2864,8.0
2865,8.0
2866,8.0
2867,4.4
2868,8.0
2869,8.0
2870,8.0
2871,5.9
2872,8.0
2873,5.4
2874,8.0
2875,8.0
2876,7.5
2877,8.5
2878,9.5
2879,1.7
2880,5.6
2881,6.5
2882,8.0
2883,8.0
2884,7.5
2885,8.0
2886,7.5
2887,8.0
2888,7.5
2889,8.0
2890,6.5
2891,8.0
2892,11.0
2893,8.0
2894,6.5
2895,7.5
2896,8.0
2897,4.1
2898,8.0
2899,7.5
2900,7.5
2901,0.3
2902,7.5
2903,7.5
2904,11.0
2905,8.0
2906,2.2
2907,8.0
2908,5.7
2909,5.2
2910,8.0
2911,8.0
2912,6.0
2913,8.0
2914,7.6
2915,8.0
2916,8.0
2917,8.0
2918,12.0
2919,7.2
2920,0.8
2921,7.4
2922,8.0
2923,4.4
2924,5.8
2925,4.5
2926,5.5
2927,10.0
2928,6.1
2929,8.0
2930,4.5
2931,8.0
2932,8.0
2933,6.7
2934,7.5
2935,9.5
2936,8.0
2937,5.2
2938,7.5
2939,7.5
2940,8.0
2941,6.4
2942,6.3
2943,11.0
2944,8.0
2945,6.1
2946,6.5
2947,12.5
2948,8.0
2949,5.0
2950,2.9
2951,11.0
2952,8.0
2953,7.3
2954,8.0
2955,8.0
2956,8.0
2957,8.0
2958,9.1
2959,7.6
2960,8.0
2961,8.0
2962,8.0
2963,13.0
2964,2.2
2965,11.0
2966,8.0
2967,8.0
2968,8.5
2969,4.2
2970,7.5
2971,7.1
2972,8.0
2973,7.8
2974,1.7
2975,5.7
2976,7.5
2977,10.1
2978,8.0
2979,7.0
2980,4.5
2981,8.0
2982,8.0
2983,8.0
2984,8.0
2985,7.5
2986,3.5
2987,6.3
2988,8.0
2989,6.2
2990,7.5
2991,8.0
2992,8.0
2993,4.5
2994,8.0
2995,7.5
2996,4.5
2997,11.0
2998,8.0
2999,7.5
3000,8.0
3001,-0.1
3002,8.0
3003,6.3
3004,8.0
3005,8.0
3006,8.0
3007,7.5
3008,7.4
3009,8.0
3010,10.0
3011,8.0
3012,6.6
3013,8.0
3014,8.0
3015,10.5
3016,6.0
3017,8.0
3018,8.5
3019,8.0
3020,5.5
3021,8.0
3022,7.5
3023,5.7
3024,7.2
3025,8.0
3026,8.0
3027,8.0
3028,11.0
3029,7.5
3030,5.3
3031,8.0
3032,10.0
3033,8.0
3034,6.0
3035,8.0
3036,8.0
3037,8.0
3038,9.5
3039,10.5
3040,5.2
3041,8.0
3042,8.0
3043,8.0
3044,9.0
3045,7.2
3046,9.4
3047,8.0
3048,8.0
3049,8.0
3050,11.0
3051,7.0
3052,5.5
3053,8.0
3054,8.0
3055,6.8
3056,8.0
3057,8.3
3058,2.6
3059,8.0
3060,9.0
3061,7.5
3062,3.9
3063,8.0
3064,6.8
3065,11.5
3066,6.9
3067,10.0
3068,8.0
3069,2.2
3070,8.0
3071,3.5
3072,8.0
3073,8.0
3074,9.0
3075,13.0
3076,7.0
3077,8.5
3078,6.3
3079,8.0
3080,6.2
3081,4.4
3082,8.5
3083,9.5
3084,5.0
3085,8.0
3086,8.0
3087,8.0
3088,8.0
3089,7.6
3090,7.5
3091,8.0
3092,6.1
3093,6.6
3094,10.0
3095,6.0
3096,8.3
3097,6.5
3098,8.0
3099,-1.0
3100,8.0
3101,8.0
3102,8.0
3103,8.0
3104,8.0
3105,7.5
3106,8.0
3107,8.0
3108,10.5
3109,5.5
3110,8.0
3111,12.5
3112,8.5
3113,12.5
3114,8.3
3115,4.5
3116,8.0
3117,5.0
3118,5.7
3119,8.0
3120,8.0
3121,8.3
3122,9.0
3123,7.5
3124,8.0
3125,6.0
3126,0.8
3127,8.0
3128,8.9
3129,8.5
3130,9.5
3131,8.0
3132,8.0
3133,8.0
3134,8.0
3135,11.5
3136,8.0
3137,-1.0
3138,3.6
3139,10.5
3140,8.0
3141,11.0
3142,2.7
3143,9.5
3144,10.0
3145,12.0
3146,10.8
3147,8.0
3148,12.0
3149,7.3
3150,2.9
3151,-0.1
3152,5.4
3153,8.0
3154,3.5
3155,8.5
3156,5.4
3157,2.6
3158,7.5
3159,8.0
3160,6.5
3161,11.0
3162,9.8
3163,8.0
3164,5.2
3165,4.4
3166,8.0
3167,7.5
3168,7.5
3169,7.5
3170,8.0
3171,8.0
3172,5.5
3173,8.0
3174,7.7
3175,9.0
3176,8.0
3177,8.0
3178,8.0
3179,8.0
3180,6.1
3181,8.0
3182,9.0
3183,7.4
3184,6.5
3185,7.5
3186,7.5
3187,9.0
3188,8.0
3189,5.9
3190,8.0
3191,7.1
3192,7.5
3193,10.5
3194,8.0
3195,6.4
3196,8.0
3197,8.0
3198,8.0
3199,9.0
3200,7.0
3201,8.0
3202,5.4
3203,7.5
3204,1.3
3205,7.1
3206,7.5
3207,1.5
3208,8.0
3209,7.5
3210,1.7
3211,8.0
3212,10.5
3213,5.1
3214,6.1
3215,6.4
3216,5.9
3217,3.3
3218,8.0
3219,5.2
3220,5.2
3221,8.5
3222,8.0
3223,7.1
3224,7.1
3225,6.1
3226,4.5
3227,8.0
3228,8.0
3229,3.5
3230,8.0
3231,11.5
3232,8.0
3233,8.0
3234,8.0
3235,8.0
3236,10.0
3237,10.0
3238,8.0
3239,8.0
3240,10.0
3241,8.0
3242,8.0
3243,7.0
3244,8.0
3245,8.0
3246,5.6
3247,7.5
3248,7.5
3249,8.0
3250,8.0
3251,8.0
3252,8.5
3253,6.3
3254,0.8
3255,5.3
3256,5.9
3257,7.5
3258,4.5
3259,4.5
3260,7.5
3261,8.0
3262,7.5
3263,7.5
3264,8.0
3265,8.0
3266,7.5
3267,7.5
3268,7.5
3269,6.9
3270,8.0
3271,8.5
3272,8.0
3273,8.0
3274,7.0
3275,6.0
3276,5.8
3277,12.0
3278,1.2
3279,8.0
3280,-1.0
3281,7.8
3282,7.1
3283,8.0
3284,6.2
3285,4.1
3286,5.9
3287,8.0
3288,8.0
3289,8.0
3290,5.9
3291,8.3
3292,9.5
3293,8.0
3294,6.1
3295,8.0
3296,6.7
3297,8.0
3298,11.0
3299,8.0
3300,6.1
3301,8.0
3302,8.0
3303,9.0
3304,1.7
3305,6.8
3306,1.0
3307,8.0
3308,3.7
3309,8.0
3310,7.7
3311,0.8
3312,13.0
3313,6.4
3314,1.7
3315,6.4
3316,11.5
3317,8.0
3318,7.5
3319,2.6
3320,8.5
3321,7.5
3322,3.1
3323,-0.8
3324,7.5
3325,7.3
3326,5.0
3327,9.0
3328,12.0
3329,10.5
3330,8.0
3331,11.0
3332,8.5
3333,8.0
3334,8.0
3335,8.0
3336,8.0
3337,8.0
3338,8.3
3339,7.5
3340,8.0
3341,5.9
3342,0.8
3343,6.1
3344,7.5
3345,0.3
3346,3.8
3347,8.0
3348,7.5
3349,10.5
3350,2.6
3351,8.0
3352,8.0
3353,8.0
3354,8.0
3355,6.6
3356,5.6
3357,8.0
3358,7.5
3359,9.6
3360,5.7
3361,7.5
3362,8.0
3363,8.0
3364,11.0
3365,8.0
3366,8.0
3367,8.0
3368,6.8
3369,6.1
3370,8.0
3371,7.0
3372,8.1
3373,8.0
3374,6.8
3375,8.0
3376,6.3
3377,2.0
3378,1.8
3379,6.6
3380,-1.0
3381,8.0
3382,3.3
3383,8.0
3384,6.7
3385,8.0
3386,11.0
3387,7.5
3388,8.0
3389,8.0
3390,8.0
3391,2.4
3392,8.0
3393,5.9
3394,8.0
3395,9.0
3396,2.1
3397,2.4
3398,4.6
3399,7.5
3400,8.0
3401,10.0
3402,8.4
3403,8.0
3404,8.0
3405,8.5
3406,3.5
3407,3.6
3408,7.1
3409,10.0
3410,8.0
3411,9.5
3412,8.0
3413,5.5
3414,2.6
3415,7.1
3416,8.0
3417,8.0
3418,7.6
3419,7.4
3420,0.8
3421,8.0
3422,6.2
3423,7.4
3424,5.6
3425,8.0
3426,11.0
3427,8.5
3428,9.5
3429,5.1
3430,9.0
3431,7.8
3432,8.0
3433,12.0
3434,7.2
3435,7.1
3436,8.0
3437,7.9
3438,8.0
3439,8.0
3440,7.5
3441,8.5
3442,8.0
3443,8.0
3444,9.0
3445,6.5
3446,11.5
3447,8.0
3448,8.0
3449,7.2
3450,-0.1
3451,5.7
3452,7.5
3453,1.5
3454,9.3
3455,5.1
3456,12.5
3457,6.2
3458,1.0
3459,1.7
3460,12.5
3461,10.0
3462,7.5
3463,6.7
3464,5.4
3465,6.5
3466,8.0
3467,8.0
3468,5.5
3469,8.0
3470,9.0
3471,7.5
3472,7.5
3473,7.5
3474,7.5
3475,6.8
3476,7.5
3477,8.0
3478,11.0
3479,7.5
3480,10.5
3481,7.5
3482,8.3
3483,11.0
3484,5.9
3485,10.5
3486,8.0
3487,8.0
3488,8.0
3489,8.0
3490,8.0
3491,8.0
3492,7.5
3493,6.6
3494,8.0
3495,10.5
3496,8.0
3497,8.0
3498,5.5
3499,6.3
3500,8.0
3501,7.0
3502,7.5
3503,3.2
3504,8.0
3505,8.0
3506,8.0
3507,8.0
3508,3.2
3509,7.5
3510,8.0
3511,7.0
3512,9.0
3513,8.0
3514,8.0
3515,8.5
3516,2.9
3517,6.0
3518,8.5
3519,6.4
3520,-1.0
3521,7.5
3522,8.0
3523,8.0
3524,8.0
3525,8.0
3526,8.0
3527,8.0
3528,5.7
3529,8.0
3530,9.0
3531,9.5
3532,8.5
3533,6.3
3534,8.5
3535,7.5
3536,1.5
3537,8.0
3538,7.5
3539,12.0
3540,12.0
3541,13.0
3542,-1.0
3543,6.8
3544,11.0
3545,7.5
3546,8.0
3547,8.0
3548,2.5
3549,4.0
3550,8.0
3551,8.0
3552,7.3
3553,8.5
3554,8.0
3555,5.0
3556,8.0
3557,1.7
3558,8.0
3559,8.0
3560,7.5
3561,8.0
3562,8.0
3563,7.5
3564,7.5
3565,8.0
3566,8.9
3567,1.0
3568,1.0
3569,8.0
3570,5.7
3571,9.6
3572,3.9
3573,8.0
3574,8.0
3575,5.3
3576,5.5
3577,1.7
3578,4.8
3579,6.1
3580,8.0
3581,8.0
3582,9.5
3583,8.0
3584,8.0
3585,8.0
3586,9.8
3587,7.5
3588,8.0
3589,5.7
3590,9.0
3591,11.0
3592,8.0
3593,8.5
3594,11.0
3595,6.1
3596,8.0
3597,8.0
3598,7.5
3599,6.3
3600,6.5
3601,8.0
3602,8.0
3603,8.0
3604,8.0
3605,6.5
3606,8.0
3607,8.0
3608,4.0
3609,8.5
3610,6.2
3611,8.0
3612,8.0
3613,7.5
3614,5.2
3615,5.5
3616,6.7
3617,9.0
3618,1.6
3619,8.0
3620,8.0
3621,5.9
3622,8.5
3623,7.5
3624,3.6
3625,-0.1
3626,5.9
3627,7.5
3628,6.9
3629,6.7
3630,8.0
3631,0.6
3632,8.0
3633,7.5
3634,4.2
3635,9.0
3636,6.7
3637,8.0
3638,7.5
3639,7.5
3640,11.0
3641,7.0
3642,7.1
3643,6.7
3644,12.5
3645,8.0
3646,7.5
3647,8.5
3648,8.0
3649,-1.0
3650,8.0
3651,2.2
3652,8.0
3653,-1.0
3654,8.0
3655,8.1
3656,8.0
3657,8.0
3658,7.5
3659,8.0
3660,7.5
3661,11.5
3662,11.0
3663,1.0
3664,6.2
3665,8.0
3666,8.0
3667,12.0
3668,8.0
3669,8.0
3670,6.7
3671,6.4
3672,8.0
3673,3.6
3674,7.5
3675,7.5
3676,8.0
3677,8.0
3678,6.1
3679,8.0
3680,7.5
3681,7.5
3682,6.7
3683,10.0
3684,8.0
3685,8.0
3686,7.5
3687,8.0
3688,8.0
3689,7.5
3690,8.7
3691,7.5
3692,10.5
3693,7.5
3694,8.0
3695,9.0
3696,8.0
3697,6.7
3698,8.0
3699,5.9
3700,12.0
3701,8.0
3702,7.3
3703,8.0
3704,8.5
3705,8.0
3706,7.5
3707,8.0
3708,8.0
3709,12.0
3710,8.0
3711,8.0
3712,2.6
3713,5.5
3714,7.5
3715,8.0
3716,9.0
3717,5.9
3718,8.0
3719,8.0
3720,8.0
3721,5.1
3722,8.0
3723,6.2
3724,8.0
3725,8.0
3726,8.5
3727,7.0
3728,5.2
3729,9.0
3730,3.7
3731,8.0
3732,10.5
3733,8.0
3734,8.0
3735,6.7
3736,5.9
3737,8.0
3738,4.5
3739,7.8
3740,8.0
3741,8.0
3742,6.5
3743,6.7
3744,8.0
3745,8.0
3746,8.0
3747,11.0
3748,6.0
3749,11.5
3750,8.0
3751,7.2
3752,8.0
3753,5.9
3754,7.1
3755,10.5
3756,8.0
3757,7.0
3758,8.5
3759,11.0
3760,7.5
3761,7.6
3762,7.5
3763,6.8
3764,3.7
3765,8.0
3766,11.5
3767,7.5
3768,7.5
3769,7.1
3770,6.2
3771,7.5
3772,8.0
3773,8.5
3774,7.9
3775,7.5
3776,12.5
3777,12.0
3778,4.4
3779,8.0
3780,7.5
3781,7.1
3782,7.3
3783,8.0
3784,7.3
3785,6.2
3786,6.3
3787,3.8
3788,8.2
3789,8.0
3790,7.1
3791,8.0
3792,8.0
3793,4.0
3794,8.0
3795,11.8
3796,4.2
3797,2.9
3798,7.5
3799,8.0
3800,8.0
3801,8.0
3802,8.8
3803,8.0
3804,8.0
3805,7.4
3806,4.7
3807,0.8
3808,3.1
3809,8.3
3810,6.5
3811,3.5
3812,8.0
3813,8.0
3814,8.0
3815,9.0
3816,4.0
3817,5.9
3818,6.1
3819,8.0
3820,8.0
3821,7.6
3822,8.0
3823,3.5
3824,7.3
3825,8.0
3826,8.5
3827,9.5
3828,3.4
3829,3.5
3830,8.0
3831,7.4
3832,5.4
3833,8.0
3834,8.0
3835,11.5
3836,9.3
3837,8.0
3838,8.0
3839,8.0
3840,8.3
3841,3.6
3842,7.5
3843,6.8
3844,11.0
3845,7.2
3846,8.0
3847,7.1
3848,8.0
3849,5.9
3850,7.4
3851,8.0
3852,4.4
3853,7.0
3854,9.5
3855,5.6
3856,1.7
3857,8.5
3858,-1.0
3859,6.8
3860,8.0
3861,6.5
3862,11.0
3863,7.5
3864,6.0
3865,13.0
3866,8.0
3867,11.0
3868,8.0
3869,10.0
3870,9.0
3871,6.1
3872,8.3
3873,9.5
3874,7.1
3875,8.0
3876,7.5
3877,8.0
3878,10.0
3879,0.8
3880,6.4
3881,8.5
3882,7.3
3883,8.0
3884,1.7
3885,8.0
3886,1.7
3887,8.0
3888,8.0
3889,2.4
3890,8.0
3891,9.5
3892,7.5
3893,8.5
3894,7.4
3895,8.0
3896,6.9
3897,8.0
3898,7.0
3899,1.7
3900,7.5
3901,9.5
3902,8.5
3903,6.7
3904,1.3
3905,5.5
3906,6.9
3907,5.0
3908,8.0
3909,8.0
3910,8.0
3911,7.3
3912,8.0
3913,7.6
3914,8.0
3915,8.0
3916,7.5
3917,5.9
3918,8.0
3919,6.8
3920,11.0
3921,7.0
3922,3.6
3923,8.0
3924,7.1
3925,8.0
3926,9.5
3927,8.0
3928,7.2
3929,7.1
3930,6.7
3931,7.6
3932,7.5
3933,7.5
3934,8.0
3935,8.0
3936,6.8
3937,7.5
3938,8.5
3939,11.0
3940,8.0
3941,8.5
3942,7.5
3943,8.0
3944,8.0
3945,5.0
3946,8.0
3947,5.4
3948,8.0
3949,9.5
3950,9.6
3951,8.0
3952,8.0
3953,8.0
3954,6.0
3955,8.0
3956,7.0
3957,7.5
3958,8.0
3959,10.5
3960,8.0
3961,6.5
3962,6.7
3963,8.0
3964,6.0
3965,3.5
3966,8.0
3967,8.0
3968,7.3
3969,7.5
3970,7.5
3971,8.0
3972,7.5
3973,8.0
3974,10.5
3975,7.5
3976,6.9
3977,5.5
3978,8.0
3979,6.3
3980,8.0
3981,7.5
3982,6.2
3983,7.5
3984,8.0
3985,11.0
3986,7.5
3987,7.3
3988,8.9
3989,8.0
3990,5.5
3991,7.0
3992,7.5
3993,3.4
3994,8.0
3995,8.0
3996,8.0
3997,8.0
3998,8.0
3999,5.7
4000,12.0
4001,9.0
4002,10.0
4003,4.1
4004,7.5
4005,8.0
4006,5.8
4007,5.9
4008,8.5
4009,11.5
4010,7.1
4011,6.8
4012,4.9
4013,8.0
4014,8.0
4015,1.0
4016,-1.0
4017,6.4
4018,8.0
4019,8.0
4020,7.5
4021,8.0
4022,8.3
4023,8.0
4024,7.5
4025,7.5
4026,7.6
4027,7.5
4028,6.5
4029,8.0
4030,8.0
4031,9.5
4032,8.0
4033,8.0
4034,8.0
4035,8.0
4036,8.0
4037,8.4
4038,8.0
4039,8.0
4040,12.5
4041,6.3
4042,8.0
4043,7.5
4044,8.0
4045,9.5
4046,8.0
4047,8.0
4048,7.5
4049,8.0
4050,8.0
4051,6.6
4052,6.0
4053,8.5
4054,8.0
4055,7.6
4056,6.9
4057,7.5
4058,8.0
4059,8.0
4060,8.0
4061,6.2
4062,0.5
4063,4.7
4064,4.5
4065,5.2
4066,3.5
4067,8.0
4068,8.0
4069,8.0
4070,8.0
4071,8.0
4072,9.1
4073,7.8
4074,6.4
4075,1.0
4076,8.5
4077,7.5
4078,8.0
4079,5.0
4080,8.0
4081,8.0
4082,0.8
4083,6.9
4084,3.9
4085,5.7
4086,8.0
4087,8.0
4088,5.9
4089,8.0
4090,9.0
4091,8.0
4092,8.0
4093,10.0
4094,6.8
4095,8.0
4096,2.6
4097,10.5
4098,6.1
4099,7.5
4100,8.3
4101,2.4
4102,9.5
4103,5.7
4104,8.5
4105,8.5
4106,6.4
4107,8.0
4108,8.0
4109,7.5
4110,8.0
4111,8.0
4112,-0.1
4113,5.5
4114,8.0
4115,7.5
4116,7.9
4117,7.5
4118,8.0
4119,8.0
4120,2.6
4121,5.7
4122,8.0
4123,8.0
4124,8.0
4125,8.0
4126,6.3
4127,7.5
4128,8.0
4129,8.0
